train_img,train_mask
train_img_28251.tif,train_mask_28251.tif
train_img_28252.tif,train_mask_28252.tif
train_img_28253.tif,train_mask_28253.tif
train_img_28254.tif,train_mask_28254.tif
train_img_28255.tif,train_mask_28255.tif
train_img_28256.tif,train_mask_28256.tif
train_img_28257.tif,train_mask_28257.tif
train_img_28258.tif,train_mask_28258.tif
train_img_28259.tif,train_mask_28259.tif
train_img_28260.tif,train_mask_28260.tif
train_img_28261.tif,train_mask_28261.tif
train_img_28262.tif,train_mask_28262.tif
train_img_28263.tif,train_mask_28263.tif
train_img_28264.tif,train_mask_28264.tif
train_img_28265.tif,train_mask_28265.tif
train_img_28266.tif,train_mask_28266.tif
train_img_28267.tif,train_mask_28267.tif
train_img_28268.tif,train_mask_28268.tif
train_img_28269.tif,train_mask_28269.tif
train_img_28270.tif,train_mask_28270.tif
train_img_28271.tif,train_mask_28271.tif
train_img_28272.tif,train_mask_28272.tif
train_img_28273.tif,train_mask_28273.tif
train_img_28274.tif,train_mask_28274.tif
train_img_28275.tif,train_mask_28275.tif
train_img_28276.tif,train_mask_28276.tif
train_img_28277.tif,train_mask_28277.tif
train_img_28278.tif,train_mask_28278.tif
train_img_28279.tif,train_mask_28279.tif
train_img_28280.tif,train_mask_28280.tif
train_img_28281.tif,train_mask_28281.tif
train_img_28282.tif,train_mask_28282.tif
train_img_28283.tif,train_mask_28283.tif
train_img_28284.tif,train_mask_28284.tif
train_img_28285.tif,train_mask_28285.tif
train_img_28286.tif,train_mask_28286.tif
train_img_28287.tif,train_mask_28287.tif
train_img_28288.tif,train_mask_28288.tif
train_img_28289.tif,train_mask_28289.tif
train_img_28290.tif,train_mask_28290.tif
train_img_28291.tif,train_mask_28291.tif
train_img_28292.tif,train_mask_28292.tif
train_img_28293.tif,train_mask_28293.tif
train_img_28294.tif,train_mask_28294.tif
train_img_28295.tif,train_mask_28295.tif
train_img_28296.tif,train_mask_28296.tif
train_img_28297.tif,train_mask_28297.tif
train_img_28298.tif,train_mask_28298.tif
train_img_28299.tif,train_mask_28299.tif
train_img_28300.tif,train_mask_28300.tif
train_img_28301.tif,train_mask_28301.tif
train_img_28302.tif,train_mask_28302.tif
train_img_28303.tif,train_mask_28303.tif
train_img_28304.tif,train_mask_28304.tif
train_img_28305.tif,train_mask_28305.tif
train_img_28306.tif,train_mask_28306.tif
train_img_28307.tif,train_mask_28307.tif
train_img_28308.tif,train_mask_28308.tif
train_img_28309.tif,train_mask_28309.tif
train_img_28310.tif,train_mask_28310.tif
train_img_28311.tif,train_mask_28311.tif
train_img_28312.tif,train_mask_28312.tif
train_img_28313.tif,train_mask_28313.tif
train_img_28314.tif,train_mask_28314.tif
train_img_28315.tif,train_mask_28315.tif
train_img_28316.tif,train_mask_28316.tif
train_img_28317.tif,train_mask_28317.tif
train_img_28318.tif,train_mask_28318.tif
train_img_28319.tif,train_mask_28319.tif
train_img_28320.tif,train_mask_28320.tif
train_img_28321.tif,train_mask_28321.tif
train_img_28322.tif,train_mask_28322.tif
train_img_28323.tif,train_mask_28323.tif
train_img_28324.tif,train_mask_28324.tif
train_img_28325.tif,train_mask_28325.tif
train_img_28326.tif,train_mask_28326.tif
train_img_28327.tif,train_mask_28327.tif
train_img_28328.tif,train_mask_28328.tif
train_img_28329.tif,train_mask_28329.tif
train_img_28330.tif,train_mask_28330.tif
train_img_28331.tif,train_mask_28331.tif
train_img_28332.tif,train_mask_28332.tif
train_img_28333.tif,train_mask_28333.tif
train_img_28334.tif,train_mask_28334.tif
train_img_28335.tif,train_mask_28335.tif
train_img_28336.tif,train_mask_28336.tif
train_img_28337.tif,train_mask_28337.tif
train_img_28338.tif,train_mask_28338.tif
train_img_28339.tif,train_mask_28339.tif
train_img_28340.tif,train_mask_28340.tif
train_img_28341.tif,train_mask_28341.tif
train_img_28342.tif,train_mask_28342.tif
train_img_28343.tif,train_mask_28343.tif
train_img_28344.tif,train_mask_28344.tif
train_img_28345.tif,train_mask_28345.tif
train_img_28346.tif,train_mask_28346.tif
train_img_28347.tif,train_mask_28347.tif
train_img_28348.tif,train_mask_28348.tif
train_img_28349.tif,train_mask_28349.tif
train_img_28350.tif,train_mask_28350.tif
train_img_28351.tif,train_mask_28351.tif
train_img_28352.tif,train_mask_28352.tif
train_img_28353.tif,train_mask_28353.tif
train_img_28354.tif,train_mask_28354.tif
train_img_28355.tif,train_mask_28355.tif
train_img_28356.tif,train_mask_28356.tif
train_img_28357.tif,train_mask_28357.tif
train_img_28358.tif,train_mask_28358.tif
train_img_28359.tif,train_mask_28359.tif
train_img_28360.tif,train_mask_28360.tif
train_img_28361.tif,train_mask_28361.tif
train_img_28362.tif,train_mask_28362.tif
train_img_28363.tif,train_mask_28363.tif
train_img_28364.tif,train_mask_28364.tif
train_img_28365.tif,train_mask_28365.tif
train_img_28366.tif,train_mask_28366.tif
train_img_28367.tif,train_mask_28367.tif
train_img_28368.tif,train_mask_28368.tif
train_img_28369.tif,train_mask_28369.tif
train_img_28370.tif,train_mask_28370.tif
train_img_28371.tif,train_mask_28371.tif
train_img_28372.tif,train_mask_28372.tif
train_img_28373.tif,train_mask_28373.tif
train_img_28374.tif,train_mask_28374.tif
train_img_28375.tif,train_mask_28375.tif
train_img_28376.tif,train_mask_28376.tif
train_img_28377.tif,train_mask_28377.tif
train_img_28378.tif,train_mask_28378.tif
train_img_28379.tif,train_mask_28379.tif
train_img_28380.tif,train_mask_28380.tif
train_img_28381.tif,train_mask_28381.tif
train_img_28382.tif,train_mask_28382.tif
train_img_28383.tif,train_mask_28383.tif
train_img_28384.tif,train_mask_28384.tif
train_img_28385.tif,train_mask_28385.tif
train_img_28386.tif,train_mask_28386.tif
train_img_28387.tif,train_mask_28387.tif
train_img_28388.tif,train_mask_28388.tif
train_img_28389.tif,train_mask_28389.tif
train_img_28390.tif,train_mask_28390.tif
train_img_28391.tif,train_mask_28391.tif
train_img_28392.tif,train_mask_28392.tif
train_img_28393.tif,train_mask_28393.tif
train_img_28394.tif,train_mask_28394.tif
train_img_28395.tif,train_mask_28395.tif
train_img_28396.tif,train_mask_28396.tif
train_img_28397.tif,train_mask_28397.tif
train_img_28398.tif,train_mask_28398.tif
train_img_28399.tif,train_mask_28399.tif
train_img_28400.tif,train_mask_28400.tif
train_img_28401.tif,train_mask_28401.tif
train_img_28402.tif,train_mask_28402.tif
train_img_28403.tif,train_mask_28403.tif
train_img_28404.tif,train_mask_28404.tif
train_img_28405.tif,train_mask_28405.tif
train_img_28406.tif,train_mask_28406.tif
train_img_28407.tif,train_mask_28407.tif
train_img_28408.tif,train_mask_28408.tif
train_img_28409.tif,train_mask_28409.tif
train_img_28410.tif,train_mask_28410.tif
train_img_28411.tif,train_mask_28411.tif
train_img_28412.tif,train_mask_28412.tif
train_img_28413.tif,train_mask_28413.tif
train_img_28414.tif,train_mask_28414.tif
train_img_28415.tif,train_mask_28415.tif
train_img_28416.tif,train_mask_28416.tif
train_img_28417.tif,train_mask_28417.tif
train_img_28418.tif,train_mask_28418.tif
train_img_28419.tif,train_mask_28419.tif
train_img_28420.tif,train_mask_28420.tif
train_img_28421.tif,train_mask_28421.tif
train_img_28422.tif,train_mask_28422.tif
train_img_28423.tif,train_mask_28423.tif
train_img_28424.tif,train_mask_28424.tif
train_img_28425.tif,train_mask_28425.tif
train_img_28426.tif,train_mask_28426.tif
train_img_28427.tif,train_mask_28427.tif
train_img_28428.tif,train_mask_28428.tif
train_img_28429.tif,train_mask_28429.tif
train_img_28430.tif,train_mask_28430.tif
train_img_28431.tif,train_mask_28431.tif
train_img_28432.tif,train_mask_28432.tif
train_img_28433.tif,train_mask_28433.tif
train_img_28434.tif,train_mask_28434.tif
train_img_28435.tif,train_mask_28435.tif
train_img_28436.tif,train_mask_28436.tif
train_img_28437.tif,train_mask_28437.tif
train_img_28438.tif,train_mask_28438.tif
train_img_28439.tif,train_mask_28439.tif
train_img_28440.tif,train_mask_28440.tif
train_img_28441.tif,train_mask_28441.tif
train_img_28442.tif,train_mask_28442.tif
train_img_28443.tif,train_mask_28443.tif
train_img_28444.tif,train_mask_28444.tif
train_img_28445.tif,train_mask_28445.tif
train_img_28446.tif,train_mask_28446.tif
train_img_28447.tif,train_mask_28447.tif
train_img_28448.tif,train_mask_28448.tif
train_img_28449.tif,train_mask_28449.tif
train_img_28450.tif,train_mask_28450.tif
train_img_28451.tif,train_mask_28451.tif
train_img_28452.tif,train_mask_28452.tif
train_img_28453.tif,train_mask_28453.tif
train_img_28454.tif,train_mask_28454.tif
train_img_28455.tif,train_mask_28455.tif
train_img_28456.tif,train_mask_28456.tif
train_img_28457.tif,train_mask_28457.tif
train_img_28458.tif,train_mask_28458.tif
train_img_28459.tif,train_mask_28459.tif
train_img_28460.tif,train_mask_28460.tif
train_img_28461.tif,train_mask_28461.tif
train_img_28462.tif,train_mask_28462.tif
train_img_28463.tif,train_mask_28463.tif
train_img_28464.tif,train_mask_28464.tif
train_img_28465.tif,train_mask_28465.tif
train_img_28466.tif,train_mask_28466.tif
train_img_28467.tif,train_mask_28467.tif
train_img_28468.tif,train_mask_28468.tif
train_img_28469.tif,train_mask_28469.tif
train_img_28470.tif,train_mask_28470.tif
train_img_28471.tif,train_mask_28471.tif
train_img_28472.tif,train_mask_28472.tif
train_img_28473.tif,train_mask_28473.tif
train_img_28474.tif,train_mask_28474.tif
train_img_28475.tif,train_mask_28475.tif
train_img_28476.tif,train_mask_28476.tif
train_img_28477.tif,train_mask_28477.tif
train_img_28478.tif,train_mask_28478.tif
train_img_28479.tif,train_mask_28479.tif
train_img_28480.tif,train_mask_28480.tif
train_img_28481.tif,train_mask_28481.tif
train_img_28482.tif,train_mask_28482.tif
train_img_28483.tif,train_mask_28483.tif
train_img_28484.tif,train_mask_28484.tif
train_img_28485.tif,train_mask_28485.tif
train_img_28486.tif,train_mask_28486.tif
train_img_28487.tif,train_mask_28487.tif
train_img_28488.tif,train_mask_28488.tif
train_img_28489.tif,train_mask_28489.tif
train_img_28490.tif,train_mask_28490.tif
train_img_28491.tif,train_mask_28491.tif
train_img_28492.tif,train_mask_28492.tif
train_img_28493.tif,train_mask_28493.tif
train_img_28494.tif,train_mask_28494.tif
train_img_28495.tif,train_mask_28495.tif
train_img_28496.tif,train_mask_28496.tif
train_img_28497.tif,train_mask_28497.tif
train_img_28498.tif,train_mask_28498.tif
train_img_28499.tif,train_mask_28499.tif
train_img_28500.tif,train_mask_28500.tif
train_img_28501.tif,train_mask_28501.tif
train_img_28502.tif,train_mask_28502.tif
train_img_28503.tif,train_mask_28503.tif
train_img_28504.tif,train_mask_28504.tif
train_img_28505.tif,train_mask_28505.tif
train_img_28506.tif,train_mask_28506.tif
train_img_28507.tif,train_mask_28507.tif
train_img_28508.tif,train_mask_28508.tif
train_img_28509.tif,train_mask_28509.tif
train_img_28510.tif,train_mask_28510.tif
train_img_28511.tif,train_mask_28511.tif
train_img_28512.tif,train_mask_28512.tif
train_img_28513.tif,train_mask_28513.tif
train_img_28514.tif,train_mask_28514.tif
train_img_28515.tif,train_mask_28515.tif
train_img_28516.tif,train_mask_28516.tif
train_img_28517.tif,train_mask_28517.tif
train_img_28518.tif,train_mask_28518.tif
train_img_28519.tif,train_mask_28519.tif
train_img_28520.tif,train_mask_28520.tif
train_img_28521.tif,train_mask_28521.tif
train_img_28522.tif,train_mask_28522.tif
train_img_28523.tif,train_mask_28523.tif
train_img_28524.tif,train_mask_28524.tif
train_img_28525.tif,train_mask_28525.tif
train_img_28526.tif,train_mask_28526.tif
train_img_28527.tif,train_mask_28527.tif
train_img_28528.tif,train_mask_28528.tif
train_img_28529.tif,train_mask_28529.tif
train_img_28530.tif,train_mask_28530.tif
train_img_28531.tif,train_mask_28531.tif
train_img_28532.tif,train_mask_28532.tif
train_img_28533.tif,train_mask_28533.tif
train_img_28534.tif,train_mask_28534.tif
train_img_28535.tif,train_mask_28535.tif
train_img_28536.tif,train_mask_28536.tif
train_img_28537.tif,train_mask_28537.tif
train_img_28538.tif,train_mask_28538.tif
train_img_28539.tif,train_mask_28539.tif
train_img_28540.tif,train_mask_28540.tif
train_img_28541.tif,train_mask_28541.tif
train_img_28542.tif,train_mask_28542.tif
train_img_28543.tif,train_mask_28543.tif
train_img_28544.tif,train_mask_28544.tif
train_img_28545.tif,train_mask_28545.tif
train_img_28546.tif,train_mask_28546.tif
train_img_28547.tif,train_mask_28547.tif
train_img_28548.tif,train_mask_28548.tif
train_img_28549.tif,train_mask_28549.tif
train_img_28550.tif,train_mask_28550.tif
train_img_28551.tif,train_mask_28551.tif
train_img_28552.tif,train_mask_28552.tif
train_img_28553.tif,train_mask_28553.tif
train_img_28554.tif,train_mask_28554.tif
train_img_28555.tif,train_mask_28555.tif
train_img_28556.tif,train_mask_28556.tif
train_img_28557.tif,train_mask_28557.tif
train_img_28558.tif,train_mask_28558.tif
train_img_28559.tif,train_mask_28559.tif
train_img_28560.tif,train_mask_28560.tif
train_img_28561.tif,train_mask_28561.tif
train_img_28562.tif,train_mask_28562.tif
train_img_28563.tif,train_mask_28563.tif
train_img_28564.tif,train_mask_28564.tif
train_img_28565.tif,train_mask_28565.tif
train_img_28566.tif,train_mask_28566.tif
train_img_28567.tif,train_mask_28567.tif
train_img_28568.tif,train_mask_28568.tif
train_img_28569.tif,train_mask_28569.tif
train_img_28570.tif,train_mask_28570.tif
train_img_28571.tif,train_mask_28571.tif
train_img_28572.tif,train_mask_28572.tif
train_img_28573.tif,train_mask_28573.tif
train_img_28574.tif,train_mask_28574.tif
train_img_28575.tif,train_mask_28575.tif
train_img_28576.tif,train_mask_28576.tif
train_img_28577.tif,train_mask_28577.tif
train_img_28578.tif,train_mask_28578.tif
train_img_28579.tif,train_mask_28579.tif
train_img_28580.tif,train_mask_28580.tif
train_img_28581.tif,train_mask_28581.tif
train_img_28582.tif,train_mask_28582.tif
train_img_28583.tif,train_mask_28583.tif
train_img_28584.tif,train_mask_28584.tif
train_img_28585.tif,train_mask_28585.tif
train_img_28586.tif,train_mask_28586.tif
train_img_28587.tif,train_mask_28587.tif
train_img_28588.tif,train_mask_28588.tif
train_img_28589.tif,train_mask_28589.tif
train_img_28590.tif,train_mask_28590.tif
train_img_28591.tif,train_mask_28591.tif
train_img_28592.tif,train_mask_28592.tif
train_img_28593.tif,train_mask_28593.tif
train_img_28594.tif,train_mask_28594.tif
train_img_28595.tif,train_mask_28595.tif
train_img_28596.tif,train_mask_28596.tif
train_img_28597.tif,train_mask_28597.tif
train_img_28598.tif,train_mask_28598.tif
train_img_28599.tif,train_mask_28599.tif
train_img_28600.tif,train_mask_28600.tif
train_img_28601.tif,train_mask_28601.tif
train_img_28602.tif,train_mask_28602.tif
train_img_28603.tif,train_mask_28603.tif
train_img_28604.tif,train_mask_28604.tif
train_img_28605.tif,train_mask_28605.tif
train_img_28606.tif,train_mask_28606.tif
train_img_28607.tif,train_mask_28607.tif
train_img_28608.tif,train_mask_28608.tif
train_img_28609.tif,train_mask_28609.tif
train_img_28610.tif,train_mask_28610.tif
train_img_28611.tif,train_mask_28611.tif
train_img_28612.tif,train_mask_28612.tif
train_img_28613.tif,train_mask_28613.tif
train_img_28614.tif,train_mask_28614.tif
train_img_28615.tif,train_mask_28615.tif
train_img_28616.tif,train_mask_28616.tif
train_img_28617.tif,train_mask_28617.tif
train_img_28618.tif,train_mask_28618.tif
train_img_28619.tif,train_mask_28619.tif
train_img_28620.tif,train_mask_28620.tif
train_img_28621.tif,train_mask_28621.tif
train_img_28622.tif,train_mask_28622.tif
train_img_28623.tif,train_mask_28623.tif
train_img_28624.tif,train_mask_28624.tif
train_img_28625.tif,train_mask_28625.tif
train_img_28626.tif,train_mask_28626.tif
train_img_28627.tif,train_mask_28627.tif
train_img_28628.tif,train_mask_28628.tif
train_img_28629.tif,train_mask_28629.tif
train_img_28630.tif,train_mask_28630.tif
train_img_28631.tif,train_mask_28631.tif
train_img_28632.tif,train_mask_28632.tif
train_img_28633.tif,train_mask_28633.tif
train_img_28634.tif,train_mask_28634.tif
train_img_28635.tif,train_mask_28635.tif
train_img_28636.tif,train_mask_28636.tif
train_img_28637.tif,train_mask_28637.tif
train_img_28638.tif,train_mask_28638.tif
train_img_28639.tif,train_mask_28639.tif
train_img_28640.tif,train_mask_28640.tif
train_img_28641.tif,train_mask_28641.tif
train_img_28642.tif,train_mask_28642.tif
train_img_28643.tif,train_mask_28643.tif
train_img_28644.tif,train_mask_28644.tif
train_img_28645.tif,train_mask_28645.tif
train_img_28646.tif,train_mask_28646.tif
train_img_28647.tif,train_mask_28647.tif
train_img_28648.tif,train_mask_28648.tif
train_img_28649.tif,train_mask_28649.tif
train_img_28650.tif,train_mask_28650.tif
train_img_28651.tif,train_mask_28651.tif
train_img_28652.tif,train_mask_28652.tif
train_img_28653.tif,train_mask_28653.tif
train_img_28654.tif,train_mask_28654.tif
train_img_28655.tif,train_mask_28655.tif
train_img_28656.tif,train_mask_28656.tif
train_img_28657.tif,train_mask_28657.tif
train_img_28658.tif,train_mask_28658.tif
train_img_28659.tif,train_mask_28659.tif
train_img_28660.tif,train_mask_28660.tif
train_img_28661.tif,train_mask_28661.tif
train_img_28662.tif,train_mask_28662.tif
train_img_28663.tif,train_mask_28663.tif
train_img_28664.tif,train_mask_28664.tif
train_img_28665.tif,train_mask_28665.tif
train_img_28666.tif,train_mask_28666.tif
train_img_28667.tif,train_mask_28667.tif
train_img_28668.tif,train_mask_28668.tif
train_img_28669.tif,train_mask_28669.tif
train_img_28670.tif,train_mask_28670.tif
train_img_28671.tif,train_mask_28671.tif
train_img_28672.tif,train_mask_28672.tif
train_img_28673.tif,train_mask_28673.tif
train_img_28674.tif,train_mask_28674.tif
train_img_28675.tif,train_mask_28675.tif
train_img_28676.tif,train_mask_28676.tif
train_img_28677.tif,train_mask_28677.tif
train_img_28678.tif,train_mask_28678.tif
train_img_28679.tif,train_mask_28679.tif
train_img_28680.tif,train_mask_28680.tif
train_img_28681.tif,train_mask_28681.tif
train_img_28682.tif,train_mask_28682.tif
train_img_28683.tif,train_mask_28683.tif
train_img_28684.tif,train_mask_28684.tif
train_img_28685.tif,train_mask_28685.tif
train_img_28686.tif,train_mask_28686.tif
train_img_28687.tif,train_mask_28687.tif
train_img_28688.tif,train_mask_28688.tif
train_img_28689.tif,train_mask_28689.tif
train_img_28690.tif,train_mask_28690.tif
train_img_28691.tif,train_mask_28691.tif
train_img_28692.tif,train_mask_28692.tif
train_img_28693.tif,train_mask_28693.tif
train_img_28694.tif,train_mask_28694.tif
train_img_28695.tif,train_mask_28695.tif
train_img_28696.tif,train_mask_28696.tif
train_img_28697.tif,train_mask_28697.tif
train_img_28698.tif,train_mask_28698.tif
train_img_28699.tif,train_mask_28699.tif
train_img_28700.tif,train_mask_28700.tif
train_img_28701.tif,train_mask_28701.tif
train_img_28702.tif,train_mask_28702.tif
train_img_28703.tif,train_mask_28703.tif
train_img_28704.tif,train_mask_28704.tif
train_img_28705.tif,train_mask_28705.tif
train_img_28706.tif,train_mask_28706.tif
train_img_28707.tif,train_mask_28707.tif
train_img_28708.tif,train_mask_28708.tif
train_img_28709.tif,train_mask_28709.tif
train_img_28710.tif,train_mask_28710.tif
train_img_28711.tif,train_mask_28711.tif
train_img_28712.tif,train_mask_28712.tif
train_img_28713.tif,train_mask_28713.tif
train_img_28714.tif,train_mask_28714.tif
train_img_28715.tif,train_mask_28715.tif
train_img_28716.tif,train_mask_28716.tif
train_img_28717.tif,train_mask_28717.tif
train_img_28718.tif,train_mask_28718.tif
train_img_28719.tif,train_mask_28719.tif
train_img_28720.tif,train_mask_28720.tif
train_img_28721.tif,train_mask_28721.tif
train_img_28722.tif,train_mask_28722.tif
train_img_28723.tif,train_mask_28723.tif
train_img_28724.tif,train_mask_28724.tif
train_img_28725.tif,train_mask_28725.tif
train_img_28726.tif,train_mask_28726.tif
train_img_28727.tif,train_mask_28727.tif
train_img_28728.tif,train_mask_28728.tif
train_img_28729.tif,train_mask_28729.tif
train_img_28730.tif,train_mask_28730.tif
train_img_28731.tif,train_mask_28731.tif
train_img_28732.tif,train_mask_28732.tif
train_img_28733.tif,train_mask_28733.tif
train_img_28734.tif,train_mask_28734.tif
train_img_28735.tif,train_mask_28735.tif
train_img_28736.tif,train_mask_28736.tif
train_img_28737.tif,train_mask_28737.tif
train_img_28738.tif,train_mask_28738.tif
train_img_28739.tif,train_mask_28739.tif
train_img_28740.tif,train_mask_28740.tif
train_img_28741.tif,train_mask_28741.tif
train_img_28742.tif,train_mask_28742.tif
train_img_28743.tif,train_mask_28743.tif
train_img_28744.tif,train_mask_28744.tif
train_img_28745.tif,train_mask_28745.tif
train_img_28746.tif,train_mask_28746.tif
train_img_28747.tif,train_mask_28747.tif
train_img_28748.tif,train_mask_28748.tif
train_img_28749.tif,train_mask_28749.tif
train_img_28750.tif,train_mask_28750.tif
train_img_28751.tif,train_mask_28751.tif
train_img_28752.tif,train_mask_28752.tif
train_img_28753.tif,train_mask_28753.tif
train_img_28754.tif,train_mask_28754.tif
train_img_28755.tif,train_mask_28755.tif
train_img_28756.tif,train_mask_28756.tif
train_img_28757.tif,train_mask_28757.tif
train_img_28758.tif,train_mask_28758.tif
train_img_28759.tif,train_mask_28759.tif
train_img_28760.tif,train_mask_28760.tif
train_img_28761.tif,train_mask_28761.tif
train_img_28762.tif,train_mask_28762.tif
train_img_28763.tif,train_mask_28763.tif
train_img_28764.tif,train_mask_28764.tif
train_img_28765.tif,train_mask_28765.tif
train_img_28766.tif,train_mask_28766.tif
train_img_28767.tif,train_mask_28767.tif
train_img_28768.tif,train_mask_28768.tif
train_img_28769.tif,train_mask_28769.tif
train_img_28770.tif,train_mask_28770.tif
train_img_28771.tif,train_mask_28771.tif
train_img_28772.tif,train_mask_28772.tif
train_img_28773.tif,train_mask_28773.tif
train_img_28774.tif,train_mask_28774.tif
train_img_28775.tif,train_mask_28775.tif
train_img_28776.tif,train_mask_28776.tif
train_img_28777.tif,train_mask_28777.tif
train_img_28778.tif,train_mask_28778.tif
train_img_28779.tif,train_mask_28779.tif
train_img_28780.tif,train_mask_28780.tif
train_img_28781.tif,train_mask_28781.tif
train_img_28782.tif,train_mask_28782.tif
train_img_28783.tif,train_mask_28783.tif
train_img_28784.tif,train_mask_28784.tif
train_img_28785.tif,train_mask_28785.tif
train_img_28786.tif,train_mask_28786.tif
train_img_28787.tif,train_mask_28787.tif
train_img_28788.tif,train_mask_28788.tif
train_img_28789.tif,train_mask_28789.tif
train_img_28790.tif,train_mask_28790.tif
train_img_28791.tif,train_mask_28791.tif
train_img_28792.tif,train_mask_28792.tif
train_img_28793.tif,train_mask_28793.tif
train_img_28794.tif,train_mask_28794.tif
train_img_28795.tif,train_mask_28795.tif
train_img_28796.tif,train_mask_28796.tif
train_img_28797.tif,train_mask_28797.tif
train_img_28798.tif,train_mask_28798.tif
train_img_28799.tif,train_mask_28799.tif
train_img_28800.tif,train_mask_28800.tif
train_img_28801.tif,train_mask_28801.tif
train_img_28802.tif,train_mask_28802.tif
train_img_28803.tif,train_mask_28803.tif
train_img_28804.tif,train_mask_28804.tif
train_img_28805.tif,train_mask_28805.tif
train_img_28806.tif,train_mask_28806.tif
train_img_28807.tif,train_mask_28807.tif
train_img_28808.tif,train_mask_28808.tif
train_img_28809.tif,train_mask_28809.tif
train_img_28810.tif,train_mask_28810.tif
train_img_28811.tif,train_mask_28811.tif
train_img_28812.tif,train_mask_28812.tif
train_img_28813.tif,train_mask_28813.tif
train_img_28814.tif,train_mask_28814.tif
train_img_28815.tif,train_mask_28815.tif
train_img_28816.tif,train_mask_28816.tif
train_img_28817.tif,train_mask_28817.tif
train_img_28818.tif,train_mask_28818.tif
train_img_28819.tif,train_mask_28819.tif
train_img_28820.tif,train_mask_28820.tif
train_img_28821.tif,train_mask_28821.tif
train_img_28822.tif,train_mask_28822.tif
train_img_28823.tif,train_mask_28823.tif
train_img_28824.tif,train_mask_28824.tif
train_img_28825.tif,train_mask_28825.tif
train_img_28826.tif,train_mask_28826.tif
train_img_28827.tif,train_mask_28827.tif
train_img_28828.tif,train_mask_28828.tif
train_img_28829.tif,train_mask_28829.tif
train_img_28830.tif,train_mask_28830.tif
train_img_28831.tif,train_mask_28831.tif
train_img_28832.tif,train_mask_28832.tif
train_img_28833.tif,train_mask_28833.tif
train_img_28834.tif,train_mask_28834.tif
train_img_28835.tif,train_mask_28835.tif
train_img_28836.tif,train_mask_28836.tif
train_img_28837.tif,train_mask_28837.tif
train_img_28838.tif,train_mask_28838.tif
train_img_28839.tif,train_mask_28839.tif
train_img_28840.tif,train_mask_28840.tif
train_img_28841.tif,train_mask_28841.tif
train_img_28842.tif,train_mask_28842.tif
train_img_28843.tif,train_mask_28843.tif
train_img_28844.tif,train_mask_28844.tif
train_img_28845.tif,train_mask_28845.tif
train_img_28846.tif,train_mask_28846.tif
train_img_28847.tif,train_mask_28847.tif
train_img_28848.tif,train_mask_28848.tif
train_img_28849.tif,train_mask_28849.tif
train_img_28850.tif,train_mask_28850.tif
train_img_28851.tif,train_mask_28851.tif
train_img_28852.tif,train_mask_28852.tif
train_img_28853.tif,train_mask_28853.tif
train_img_28854.tif,train_mask_28854.tif
train_img_28855.tif,train_mask_28855.tif
train_img_28856.tif,train_mask_28856.tif
train_img_28857.tif,train_mask_28857.tif
train_img_28858.tif,train_mask_28858.tif
train_img_28859.tif,train_mask_28859.tif
train_img_28860.tif,train_mask_28860.tif
train_img_28861.tif,train_mask_28861.tif
train_img_28862.tif,train_mask_28862.tif
train_img_28863.tif,train_mask_28863.tif
train_img_28864.tif,train_mask_28864.tif
train_img_28865.tif,train_mask_28865.tif
train_img_28866.tif,train_mask_28866.tif
train_img_28867.tif,train_mask_28867.tif
train_img_28868.tif,train_mask_28868.tif
train_img_28869.tif,train_mask_28869.tif
train_img_28870.tif,train_mask_28870.tif
train_img_28871.tif,train_mask_28871.tif
train_img_28872.tif,train_mask_28872.tif
train_img_28873.tif,train_mask_28873.tif
train_img_28874.tif,train_mask_28874.tif
train_img_28875.tif,train_mask_28875.tif
train_img_28876.tif,train_mask_28876.tif
train_img_28877.tif,train_mask_28877.tif
train_img_28878.tif,train_mask_28878.tif
train_img_28879.tif,train_mask_28879.tif
train_img_28880.tif,train_mask_28880.tif
train_img_28881.tif,train_mask_28881.tif
train_img_28882.tif,train_mask_28882.tif
train_img_28883.tif,train_mask_28883.tif
train_img_28884.tif,train_mask_28884.tif
train_img_28885.tif,train_mask_28885.tif
train_img_28886.tif,train_mask_28886.tif
train_img_28887.tif,train_mask_28887.tif
train_img_28888.tif,train_mask_28888.tif
train_img_28889.tif,train_mask_28889.tif
train_img_28890.tif,train_mask_28890.tif
train_img_28891.tif,train_mask_28891.tif
train_img_28892.tif,train_mask_28892.tif
train_img_28893.tif,train_mask_28893.tif
train_img_28894.tif,train_mask_28894.tif
train_img_28895.tif,train_mask_28895.tif
train_img_28896.tif,train_mask_28896.tif
train_img_28897.tif,train_mask_28897.tif
train_img_28898.tif,train_mask_28898.tif
train_img_28899.tif,train_mask_28899.tif
train_img_28900.tif,train_mask_28900.tif
train_img_28901.tif,train_mask_28901.tif
train_img_28902.tif,train_mask_28902.tif
train_img_28903.tif,train_mask_28903.tif
train_img_28904.tif,train_mask_28904.tif
train_img_28905.tif,train_mask_28905.tif
train_img_28906.tif,train_mask_28906.tif
train_img_28907.tif,train_mask_28907.tif
train_img_28908.tif,train_mask_28908.tif
train_img_28909.tif,train_mask_28909.tif
train_img_28910.tif,train_mask_28910.tif
train_img_28911.tif,train_mask_28911.tif
train_img_28912.tif,train_mask_28912.tif
train_img_28913.tif,train_mask_28913.tif
train_img_28914.tif,train_mask_28914.tif
train_img_28915.tif,train_mask_28915.tif
train_img_28916.tif,train_mask_28916.tif
